cls,precision,recall,baseline,average_precision
F,0.008850768739449793,1.0,0.007841869113545414,0.0135248218091929
F,0.008855616926096682,1.0,0.007841869113545414,0.0135248218091929
F,0.008860470427038136,1.0,0.007841869113545414,0.0135248218091929
F,0.008865329251016772,1.0,0.007841869113545414,0.0135248218091929
F,0.008870193406794385,1.0,0.007841869113545414,0.0135248218091929
F,0.00887506290315202,1.0,0.007841869113545414,0.0135248218091929
F,0.008879937748890008,1.0,0.007841869113545414,0.0135248218091929
F,0.008884817952828028,1.0,0.007841869113545414,0.0135248218091929
F,0.00888970352380516,1.0,0.007841869113545414,0.0135248218091929
F,0.008894594470679933,1.0,0.007841869113545414,0.0135248218091929
F,0.008899490802330382,1.0,0.007841869113545414,0.0135248218091929
F,0.008904392527654105,1.0,0.007841869113545414,0.0135248218091929
F,0.008909299655568312,1.0,0.007841869113545414,0.0135248218091929
F,0.00891421219500988,1.0,0.007841869113545414,0.0135248218091929
F,0.008919130154935406,1.0,0.007841869113545414,0.0135248218091929
F,0.008924053544321266,1.0,0.007841869113545414,0.0135248218091929
F,0.008928982372163668,1.0,0.007841869113545414,0.0135248218091929
F,0.008933916647478701,1.0,0.007841869113545414,0.0135248218091929
F,0.0089388563793024,1.0,0.007841869113545414,0.0135248218091929
F,0.008943801576690794,1.0,0.007841869113545414,0.0135248218091929
F,0.008948752248719959,1.0,0.007841869113545414,0.0135248218091929
F,0.008953708404486085,1.0,0.007841869113545414,0.0135248218091929
F,0.008958670053105518,1.0,0.007841869113545414,0.0135248218091929
F,0.008963637203714826,1.0,0.007841869113545414,0.0135248218091929
F,0.008968609865470852,1.0,0.007841869113545414,0.0135248218091929
F,0.008973588047550765,1.0,0.007841869113545414,0.0135248218091929
F,0.008978571759152126,1.0,0.007841869113545414,0.0135248218091929
F,0.008983561009492939,1.0,0.007841869113545414,0.0135248218091929
F,0.008988555807811703,1.0,0.007841869113545414,0.0135248218091929
F,0.008993556163367484,1.0,0.007841869113545414,0.0135248218091929
F,0.008998562085439955,1.0,0.007841869113545414,0.0135248218091929
F,0.009003573583329465,1.0,0.007841869113545414,0.0135248218091929
F,0.009008590666357093,1.0,0.007841869113545414,0.0135248218091929
F,0.009013613343864703,1.0,0.007841869113545414,0.0135248218091929
F,0.009018641625215006,1.0,0.007841869113545414,0.0135248218091929
F,0.009023675519791618,1.0,0.007841869113545414,0.0135248218091929
F,0.009028715036999115,1.0,0.007841869113545414,0.0135248218091929
F,0.009033760186263097,1.0,0.007841869113545414,0.0135248218091929
F,0.009038810977030238,1.0,0.007841869113545414,0.0135248218091929
F,0.009043867418768356,1.0,0.007841869113545414,0.0135248218091929
F,0.009048929520966463,1.0,0.007841869113545414,0.0135248218091929
F,0.00905399729313483,1.0,0.007841869113545414,0.0135248218091929
F,0.009059070744805043,1.0,0.007841869113545414,0.0135248218091929
F,0.009064149885530066,1.0,0.007841869113545414,0.0135248218091929
F,0.009069234724884297,1.0,0.007841869113545414,0.0135248218091929
F,0.009074325272463633,1.0,0.007841869113545414,0.0135248218091929
F,0.009079421537885525,1.0,0.007841869113545414,0.0135248218091929
F,0.009084523530789042,1.0,0.007841869113545414,0.0135248218091929
F,0.009089631260834934,1.0,0.007841869113545414,0.0135248218091929
F,0.009094744737705687,1.0,0.007841869113545414,0.0135248218091929
F,0.009099863971105586,1.0,0.007841869113545414,0.0135248218091929
F,0.009104988970760782,1.0,0.007841869113545414,0.0135248218091929
F,0.009110119746419348,1.0,0.007841869113545414,0.0135248218091929
F,0.009115256307851337,1.0,0.007841869113545414,0.0135248218091929
F,0.009120398664848855,1.0,0.007841869113545414,0.0135248218091929
F,0.009125546827226116,1.0,0.007841869113545414,0.0135248218091929
F,0.009130700804819505,1.0,0.007841869113545414,0.0135248218091929
F,0.00913586060748764,1.0,0.007841869113545414,0.0135248218091929
F,0.009141026245111436,1.0,0.007841869113545414,0.0135248218091929
F,0.009146197727594172,1.0,0.007841869113545414,0.0135248218091929
F,0.00915137506486155,1.0,0.007841869113545414,0.0135248218091929
F,0.009156558266861755,1.0,0.007841869113545414,0.0135248218091929
F,0.009161747343565525,1.0,0.007841869113545414,0.0135248218091929
F,0.009166942304966215,1.0,0.007841869113545414,0.0135248218091929
F,0.009172143161079855,1.0,0.007841869113545414,0.0135248218091929
F,0.00917734992194522,1.0,0.007841869113545414,0.0135248218091929
F,0.009182562597623893,1.0,0.007841869113545414,0.0135248218091929
F,0.009187781198200332,1.0,0.007841869113545414,0.0135248218091929
F,0.009193005733781926,1.0,0.007841869113545414,0.0135248218091929
F,0.009198236214499075,1.0,0.007841869113545414,0.0135248218091929
F,0.009203472650505242,1.0,0.007841869113545414,0.0135248218091929
F,0.009208715051977026,1.0,0.007841869113545414,0.0135248218091929
F,0.009213963429114225,1.0,0.007841869113545414,0.0135248218091929
F,0.009219217792139904,1.0,0.007841869113545414,0.0135248218091929
F,0.009224478151300461,1.0,0.007841869113545414,0.0135248218091929
F,0.009229744516865692,1.0,0.007841869113545414,0.0135248218091929
F,0.009235016899128862,1.0,0.007841869113545414,0.0135248218091929
F,0.009240295308406763,1.0,0.007841869113545414,0.0135248218091929
F,0.009245579755039795,1.0,0.007841869113545414,0.0135248218091929
F,0.009250870249392017,1.0,0.007841869113545414,0.0135248218091929
F,0.009256166801851233,1.0,0.007841869113545414,0.0135248218091929
F,0.009261469422829044,1.0,0.007841869113545414,0.0135248218091929
F,0.009266778122760926,1.0,0.007841869113545414,0.0135248218091929
F,0.009272092912106294,1.0,0.007841869113545414,0.0135248218091929
F,0.009277413801348573,1.0,0.007841869113545414,0.0135248218091929
F,0.009282740800995263,1.0,0.007841869113545414,0.0135248218091929
F,0.009288073921578014,1.0,0.007841869113545414,0.0135248218091929
F,0.009293413173652695,1.0,0.007841869113545414,0.0135248218091929
F,0.009298758567799454,1.0,0.007841869113545414,0.0135248218091929
F,0.0093041101146228,1.0,0.007841869113545414,0.0135248218091929
F,0.009309467824751668,1.0,0.007841869113545414,0.0135248218091929
F,0.009314831708839488,1.0,0.007841869113545414,0.0135248218091929
F,0.009320201777564256,1.0,0.007841869113545414,0.0135248218091929
F,0.009325578041628611,1.0,0.007841869113545414,0.0135248218091929
F,0.009330960511759896,1.0,0.007841869113545414,0.0135248218091929
F,0.009336349198710236,1.0,0.007841869113545414,0.0135248218091929
F,0.00934174411325661,1.0,0.007841869113545414,0.0135248218091929
F,0.009347145266200915,1.0,0.007841869113545414,0.0135248218091929
F,0.009352552668370052,1.0,0.007841869113545414,0.0135248218091929
F,0.009357966330615987,1.0,0.007841869113545414,0.0135248218091929
F,0.009363386263815821,1.0,0.007841869113545414,0.0135248218091929
F,0.009368812478871879,1.0,0.007841869113545414,0.0135248218091929
F,0.009374244986711766,1.0,0.007841869113545414,0.0135248218091929
F,0.009379683798288449,1.0,0.007841869113545414,0.0135248218091929
F,0.00938512892458033,1.0,0.007841869113545414,0.0135248218091929
F,0.009390580376591316,1.0,0.007841869113545414,0.0135248218091929
F,0.009396038165350899,1.0,0.007841869113545414,0.0135248218091929
F,0.009401502301914224,1.0,0.007841869113545414,0.0135248218091929
F,0.009406972797362169,1.0,0.007841869113545414,0.0135248218091929
F,0.009412449662801416,1.0,0.007841869113545414,0.0135248218091929
F,0.009417932909364532,1.0,0.007841869113545414,0.0135248218091929
F,0.009423422548210035,1.0,0.007841869113545414,0.0135248218091929
F,0.00942891859052248,1.0,0.007841869113545414,0.0135248218091929
F,0.009434421047512522,1.0,0.007841869113545414,0.0135248218091929
F,0.00943992993041701,1.0,0.007841869113545414,0.0135248218091929
F,0.00944544525049905,1.0,0.007841869113545414,0.0135248218091929
F,0.009450967019048084,1.0,0.007841869113545414,0.0135248218091929
F,0.009456495247379966,1.0,0.007841869113545414,0.0135248218091929
F,0.009462029946837048,1.0,0.007841869113545414,0.0135248218091929
F,0.009467571128788248,1.0,0.007841869113545414,0.0135248218091929
F,0.009473118804629132,1.0,0.007841869113545414,0.0135248218091929
F,0.009478672985781991,1.0,0.007841869113545414,0.0135248218091929
F,0.009484233683695917,1.0,0.007841869113545414,0.0135248218091929
F,0.009489800909846892,1.0,0.007841869113545414,0.0135248218091929
F,0.009495374675737848,1.0,0.007841869113545414,0.0135248218091929
F,0.00950095499289877,1.0,0.007841869113545414,0.0135248218091929
F,0.009506541872886754,1.0,0.007841869113545414,0.0135248218091929
F,0.009512135327286099,1.0,0.007841869113545414,0.0135248218091929
F,0.009517735367708384,1.0,0.007841869113545414,0.0135248218091929
F,0.009523342005792548,1.0,0.007841869113545414,0.0135248218091929
F,0.009528955253204971,1.0,0.007841869113545414,0.0135248218091929
F,0.009534575121639554,1.0,0.007841869113545414,0.0135248218091929
F,0.009540201622817802,1.0,0.007841869113545414,0.0135248218091929
F,0.009545834768488904,1.0,0.007841869113545414,0.0135248218091929
F,0.009551474570429817,1.0,0.007841869113545414,0.0135248218091929
F,0.009557121040445342,1.0,0.007841869113545414,0.0135248218091929
F,0.009562774190368216,1.0,0.007841869113545414,0.0135248218091929
F,0.009568434032059186,1.0,0.007841869113545414,0.0135248218091929
F,0.009574100577407096,1.0,0.007841869113545414,0.0135248218091929
F,0.009579773838328972,1.0,0.007841869113545414,0.0135248218091929
F,0.009585453826770098,1.0,0.007841869113545414,0.0135248218091929
F,0.009591140554704109,1.0,0.007841869113545414,0.0135248218091929
F,0.00959683403413307,1.0,0.007841869113545414,0.0135248218091929
F,0.00960253427708756,1.0,0.007841869113545414,0.0135248218091929
F,0.009608241295626764,1.0,0.007841869113545414,0.0135248218091929
F,0.009613955101838545,1.0,0.007841869113545414,0.0135248218091929
F,0.00961967570783954,1.0,0.007841869113545414,0.0135248218091929
F,0.009625403125775242,1.0,0.007841869113545414,0.0135248218091929
F,0.009631137367820087,1.0,0.007841869113545414,0.0135248218091929
F,0.009636878446177537,1.0,0.007841869113545414,0.0135248218091929
F,0.009642626373080172,1.0,0.007841869113545414,0.0135248218091929
F,0.009648381160789775,1.0,0.007841869113545414,0.0135248218091929
F,0.009654142821597413,1.0,0.007841869113545414,0.0135248218091929
F,0.009659911367823532,1.0,0.007841869113545414,0.0135248218091929
F,0.009665686811818047,1.0,0.007841869113545414,0.0135248218091929
F,0.009671469165960418,1.0,0.007841869113545414,0.0135248218091929
F,0.00967725844265975,1.0,0.007841869113545414,0.0135248218091929
F,0.00968305465435488,1.0,0.007841869113545414,0.0135248218091929
F,0.009688857813514458,1.0,0.007841869113545414,0.0135248218091929
F,0.00969466793263705,1.0,0.007841869113545414,0.0135248218091929
F,0.009700485024251212,1.0,0.007841869113545414,0.0135248218091929
F,0.009706309100915595,1.0,0.007841869113545414,0.0135248218091929
F,0.009712140175219024,1.0,0.007841869113545414,0.0135248218091929
F,0.009717978259780593,1.0,0.007841869113545414,0.0135248218091929
F,0.009723823367249761,1.0,0.007841869113545414,0.0135248218091929
F,0.009729675510306434,1.0,0.007841869113545414,0.0135248218091929
F,0.009735534701661063,1.0,0.007841869113545414,0.0135248218091929
F,0.009741400954054732,1.0,0.007841869113545414,0.0135248218091929
F,0.009747274280259257,1.0,0.007841869113545414,0.0135248218091929
F,0.009753154693077271,1.0,0.007841869113545414,0.0135248218091929
F,0.00975904220534232,1.0,0.007841869113545414,0.0135248218091929
F,0.009764936829918962,1.0,0.007841869113545414,0.0135248218091929
F,0.009770838579702845,1.0,0.007841869113545414,0.0135248218091929
F,0.009776747467620823,1.0,0.007841869113545414,0.0135248218091929
F,0.009782663506631033,1.0,0.007841869113545414,0.0135248218091929
F,0.009788586709722992,1.0,0.007841869113545414,0.0135248218091929
F,0.009794517089917706,1.0,0.007841869113545414,0.0135248218091929
F,0.009800454660267745,1.0,0.007841869113545414,0.0135248218091929
F,0.009806399433857351,1.0,0.007841869113545414,0.0135248218091929
F,0.009812351423802539,1.0,0.007841869113545414,0.0135248218091929
F,0.009818310643251177,1.0,0.007841869113545414,0.0135248218091929
F,0.009824277105383096,1.0,0.007841869113545414,0.0135248218091929
F,0.009830250823410184,1.0,0.007841869113545414,0.0135248218091929
F,0.009836231810576484,1.0,0.007841869113545414,0.0135248218091929
F,0.009842220080158287,1.0,0.007841869113545414,0.0135248218091929
F,0.009848215645464236,1.0,0.007841869113545414,0.0135248218091929
F,0.009854218519835424,1.0,0.007841869113545414,0.0135248218091929
F,0.00986022871664549,1.0,0.007841869113545414,0.0135248218091929
F,0.009866246249300718,1.0,0.007841869113545414,0.0135248218091929
F,0.00987227113124014,1.0,0.007841869113545414,0.0135248218091929
F,0.009878303375935638,1.0,0.007841869113545414,0.0135248218091929
F,0.009884342996892037,1.0,0.007841869113545414,0.0135248218091929
F,0.009890390007647208,1.0,0.007841869113545414,0.0135248218091929
F,0.009896444421772177,1.0,0.007841869113545414,0.0135248218091929
F,0.009902506252871217,1.0,0.007841869113545414,0.0135248218091929
F,0.00990857551458195,1.0,0.007841869113545414,0.0135248218091929
F,0.009914652220575458,1.0,0.007841869113545414,0.0135248218091929
F,0.00992073638455638,1.0,0.007841869113545414,0.0135248218091929
F,0.00992682802026301,1.0,0.007841869113545414,0.0135248218091929
F,0.00993292714146741,1.0,0.007841869113545414,0.0135248218091929
F,0.00993903376197551,1.0,0.007841869113545414,0.0135248218091929
F,0.009945147895627211,1.0,0.007841869113545414,0.0135248218091929
F,0.009951269556296487,1.0,0.007841869113545414,0.0135248218091929
F,0.009957398757891495,1.0,0.007841869113545414,0.0135248218091929
F,0.009963535514354681,1.0,0.007841869113545414,0.0135248218091929
F,0.009969679839662881,1.0,0.007841869113545414,0.0135248218091929
F,0.009975831747827428,1.0,0.007841869113545414,0.0135248218091929
F,0.009981991252894264,1.0,0.007841869113545414,0.0135248218091929
F,0.009988158368944035,1.0,0.007841869113545414,0.0135248218091929
F,0.009994333110092216,1.0,0.007841869113545414,0.0135248218091929
F,0.010000515490489201,1.0,0.007841869113545414,0.0135248218091929
F,0.010006705524320422,1.0,0.007841869113545414,0.0135248218091929
F,0.010012903225806452,1.0,0.007841869113545414,0.0135248218091929
F,0.010019108609203119,1.0,0.007841869113545414,0.0135248218091929
F,0.010025321688801611,1.0,0.007841869113545414,0.0135248218091929
F,0.01003154247892859,1.0,0.007841869113545414,0.0135248218091929
F,0.010037770993946293,1.0,0.007841869113545414,0.0135248218091929
F,0.010044007248252653,1.0,0.007841869113545414,0.0135248218091929
F,0.010050251256281407,1.0,0.007841869113545414,0.0135248218091929
F,0.010056503032502204,1.0,0.007841869113545414,0.0135248218091929
F,0.010062762591420717,1.0,0.007841869113545414,0.0135248218091929
F,0.010069029947578762,1.0,0.007841869113545414,0.0135248218091929
F,0.0100753051155544,1.0,0.007841869113545414,0.0135248218091929
F,0.010081588109962064,1.0,0.007841869113545414,0.0135248218091929
F,0.010087878945452655,1.0,0.007841869113545414,0.0135248218091929
F,0.010094177636713669,1.0,0.007841869113545414,0.0135248218091929
F,0.010100484198469309,1.0,0.007841869113545414,0.0135248218091929
F,0.010106798645480594,1.0,0.007841869113545414,0.0135248218091929
F,0.010113120992545483,1.0,0.007841869113545414,0.0135248218091929
F,0.010119451254498982,1.0,0.007841869113545414,0.0135248218091929
F,0.010125789446213267,1.0,0.007841869113545414,0.0135248218091929
F,0.010132135582597797,1.0,0.007841869113545414,0.0135248218091929
F,0.010138489678599425,1.0,0.007841869113545414,0.0135248218091929
F,0.010144851749202531,1.0,0.007841869113545414,0.0135248218091929
F,0.010151221809429125,1.0,0.007841869113545414,0.0135248218091929
F,0.01015759987433897,1.0,0.007841869113545414,0.0135248218091929
F,0.010163985959029707,1.0,0.007841869113545414,0.0135248218091929
F,0.01017038007863696,1.0,0.007841869113545414,0.0135248218091929
F,0.01017678224833447,1.0,0.007841869113545414,0.0135248218091929
F,0.010183192483334208,1.0,0.007841869113545414,0.0135248218091929
F,0.010189610798886497,1.0,0.007841869113545414,0.0135248218091929
F,0.010196037210280128,1.0,0.007841869113545414,0.0135248218091929
F,0.010202471732842493,1.0,0.007841869113545414,0.0135248218091929
F,0.010208914381939693,1.0,0.007841869113545414,0.0135248218091929
F,0.010215365172976673,1.0,0.007841869113545414,0.0135248218091929
F,0.010221824121397334,1.0,0.007841869113545414,0.0135248218091929
F,0.010228291242684663,1.0,0.007841869113545414,0.0135248218091929
F,0.010234766552360854,1.0,0.007841869113545414,0.0135248218091929
F,0.010241250065987436,1.0,0.007841869113545414,0.0135248218091929
F,0.01024774179916539,1.0,0.007841869113545414,0.0135248218091929
F,0.010254241767535283,1.0,0.007841869113545414,0.0135248218091929
F,0.010260749986777383,1.0,0.007841869113545414,0.0135248218091929
F,0.010267266472611803,1.0,0.007841869113545414,0.0135248218091929
F,0.010273791240798602,1.0,0.007841869113545414,0.0135248218091929
F,0.010280324307137937,1.0,0.007841869113545414,0.0135248218091929
F,0.010286865687470174,1.0,0.007841869113545414,0.0135248218091929
F,0.010293415397676023,1.0,0.007841869113545414,0.0135248218091929
F,0.010299973453676666,1.0,0.007841869113545414,0.0135248218091929
F,0.010306539871433883,1.0,0.007841869113545414,0.0135248218091929
F,0.01031311466695019,1.0,0.007841869113545414,0.0135248218091929
F,0.01031969785626895,1.0,0.007841869113545414,0.0135248218091929
F,0.01032628945547453,1.0,0.007841869113545414,0.0135248218091929
F,0.01033288948069241,1.0,0.007841869113545414,0.0135248218091929
F,0.010339497948089325,1.0,0.007841869113545414,0.0135248218091929
F,0.010346114873873394,1.0,0.007841869113545414,0.0135248218091929
F,0.010352740274294253,1.0,0.007841869113545414,0.0135248218091929
F,0.01035937416564319,1.0,0.007841869113545414,0.0135248218091929
F,0.010366016564253273,1.0,0.007841869113545414,0.0135248218091929
F,0.010372667486499492,1.0,0.007841869113545414,0.0135248218091929
F,0.010379326948798888,1.0,0.007841869113545414,0.0135248218091929
F,0.010385994967610685,1.0,0.007841869113545414,0.0135248218091929
F,0.010392671559436439,1.0,0.007841869113545414,0.0135248218091929
F,0.010399356740820155,1.0,0.007841869113545414,0.0135248218091929
F,0.010406050528348441,1.0,0.007841869113545414,0.0135248218091929
F,0.010412752938650635,1.0,0.007841869113545414,0.0135248218091929
F,0.010419463988398948,1.0,0.007841869113545414,0.0135248218091929
F,0.010426183694308594,1.0,0.007841869113545414,0.0135248218091929
F,0.010432912073137941,1.0,0.007841869113545414,0.0135248218091929
F,0.01043964914168864,1.0,0.007841869113545414,0.0135248218091929
F,0.010446394916805773,1.0,0.007841869113545414,0.0135248218091929
F,0.010453149415377984,1.0,0.007841869113545414,0.0135248218091929
F,0.01045991265433763,1.0,0.007841869113545414,0.0135248218091929
F,0.010466684650660911,1.0,0.007841869113545414,0.0135248218091929
F,0.010473465421368029,1.0,0.007841869113545414,0.0135248218091929
F,0.010480254983523311,1.0,0.007841869113545414,0.0135248218091929
F,0.010487053354235365,1.0,0.007841869113545414,0.0135248218091929
F,0.010493860550657218,1.0,0.007841869113545414,0.0135248218091929
F,0.010500676589986468,1.0,0.007841869113545414,0.0135248218091929
F,0.010507501489465417,1.0,0.007841869113545414,0.0135248218091929
F,0.010514335266381226,1.0,0.007841869113545414,0.0135248218091929
F,0.010521177938066055,1.0,0.007841869113545414,0.0135248218091929
F,0.010528029521897216,1.0,0.007841869113545414,0.0135248218091929
F,0.010534890035297312,1.0,0.007841869113545414,0.0135248218091929
F,0.01054175949573439,1.0,0.007841869113545414,0.0135248218091929
F,0.010548637920722092,1.0,0.007841869113545414,0.0135248218091929
F,0.010555525327819794,1.0,0.007841869113545414,0.0135248218091929
F,0.010562421734632765,1.0,0.007841869113545414,0.0135248218091929
F,0.010569327158812312,1.0,0.007841869113545414,0.0135248218091929
F,0.010576241618055935,1.0,0.007841869113545414,0.0135248218091929
F,0.010583165130107468,1.0,0.007841869113545414,0.0135248218091929
F,0.010590097712757247,1.0,0.007841869113545414,0.0135248218091929
F,0.010597039383842247,1.0,0.007841869113545414,0.0135248218091929
F,0.010603990161246243,1.0,0.007841869113545414,0.0135248218091929
F,0.010610950062899962,1.0,0.007841869113545414,0.0135248218091929
F,0.010617919106781238,1.0,0.007841869113545414,0.0135248218091929
F,0.010624897310915165,1.0,0.007841869113545414,0.0135248218091929
F,0.010631884693374253,1.0,0.007841869113545414,0.0135248218091929
F,0.010638881272278584,1.0,0.007841869113545414,0.0135248218091929
F,0.010645887065795973,1.0,0.007841869113545414,0.0135248218091929
F,0.010652902092142112,1.0,0.007841869113545414,0.0135248218091929
F,0.010659926369580746,1.0,0.007841869113545414,0.0135248218091929
F,0.010666959916423819,1.0,0.007841869113545414,0.0135248218091929
F,0.010674002751031636,1.0,0.007841869113545414,0.0135248218091929
F,0.010681054891813027,1.0,0.007841869113545414,0.0135248218091929
F,0.010688116357225497,1.0,0.007841869113545414,0.0135248218091929
F,0.0106951871657754,1.0,0.007841869113545414,0.0135248218091929
F,0.010702267336018095,1.0,0.007841869113545414,0.0135248218091929
F,0.010709356886558101,1.0,0.007841869113545414,0.0135248218091929
F,0.010716455836049273,1.0,0.007841869113545414,0.0135248218091929
F,0.010723564203194959,1.0,0.007841869113545414,0.0135248218091929
F,0.010730682006748161,1.0,0.007841869113545414,0.0135248218091929
F,0.010737809265511706,1.0,0.007841869113545414,0.0135248218091929
F,0.01074494599833841,1.0,0.007841869113545414,0.0135248218091929
F,0.010752092224131243,1.0,0.007841869113545414,0.0135248218091929
F,0.010759247961843492,1.0,0.007841869113545414,0.0135248218091929
F,0.010766413230478939,1.0,0.007841869113545414,0.0135248218091929
F,0.01077358804909202,1.0,0.007841869113545414,0.0135248218091929
F,0.010780772436787997,1.0,0.007841869113545414,0.0135248218091929
F,0.010787966412723128,1.0,0.007841869113545414,0.0135248218091929
F,0.010795169996104836,1.0,0.007841869113545414,0.0135248218091929
F,0.010802383206191882,1.0,0.007841869113545414,0.0135248218091929
F,0.010809606062294533,1.0,0.007841869113545414,0.0135248218091929
F,0.010816838583774743,1.0,0.007841869113545414,0.0135248218091929
F,0.01082408079004631,1.0,0.007841869113545414,0.0135248218091929
F,0.010831332700575066,1.0,0.007841869113545414,0.0135248218091929
F,0.010838594334879043,1.0,0.007841869113545414,0.0135248218091929
F,0.010845865712528652,1.0,0.007841869113545414,0.0135248218091929
F,0.010853146853146853,1.0,0.007841869113545414,0.0135248218091929
F,0.010860437776409338,1.0,0.007841869113545414,0.0135248218091929
F,0.010867738502044703,1.0,0.007841869113545414,0.0135248218091929
F,0.010875049049834632,1.0,0.007841869113545414,0.0135248218091929
F,0.010882369439614068,1.0,0.007841869113545414,0.0135248218091929
F,0.0108896996912714,1.0,0.007841869113545414,0.0135248218091929
F,0.010897039824748638,1.0,0.007841869113545414,0.0135248218091929
F,0.010904389860041594,1.0,0.007841869113545414,0.0135248218091929
F,0.010911749817200068,1.0,0.007841869113545414,0.0135248218091929
F,0.010919119716328024,1.0,0.007841869113545414,0.0135248218091929
F,0.010926499577583779,1.0,0.007841869113545414,0.0135248218091929
F,0.010933889421180183,1.0,0.007841869113545414,0.0135248218091929
F,0.010941289267384807,1.0,0.007841869113545414,0.0135248218091929
F,0.010948699136520119,1.0,0.007841869113545414,0.0135248218091929
F,0.010956119048963686,1.0,0.007841869113545414,0.0135248218091929
F,0.010963549025148346,1.0,0.007841869113545414,0.0135248218091929
F,0.010970989085562405,1.0,0.007841869113545414,0.0135248218091929
F,0.010978439250749816,1.0,0.007841869113545414,0.0135248218091929
F,0.01098589954131038,1.0,0.007841869113545414,0.0135248218091929
F,0.010993369977899927,1.0,0.007841869113545414,0.0135248218091929
F,0.011000850581230508,1.0,0.007841869113545414,0.0135248218091929
F,0.01100834137207059,1.0,0.007841869113545414,0.0135248218091929
F,0.011015842371245244,1.0,0.007841869113545414,0.0135248218091929
F,0.011023353599636344,1.0,0.007841869113545414,0.0135248218091929
F,0.01103087507818275,1.0,0.007841869113545414,0.0135248218091929
F,0.0110099573257468,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011017479929397028,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011025012819782349,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011032556018016991,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011040109545273007,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011047673422780475,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011055247671827686,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011062832313761362,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01107042736998684,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011078032861968283,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011085648811228874,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011093275239351028,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011100912167976594,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01110855961880705,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011116217613603723,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011123886174187985,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011131565322441465,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011139255080306257,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011146955469785126,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01115466651294172,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011162388231900779,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011170120648848352,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011177863786032003,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011185617665761026,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011193382310406664,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011201157742402315,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011208943984243758,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011216741058489363,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01122454898776031,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011232367794740813,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011240197502178332,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011248365063217556,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01125621709665222,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011264080100125156,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011271954096641714,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.01127983910927162,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011287735161149191,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011295642275473571,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011303560475508952,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011311489784584808,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011319430226096112,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011327381823503586,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011335676625659052,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011343651072810412,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011351636747624076,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011359633673828813,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011367641875220304,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011375661375661376,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011383692199082245,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011391734369480749,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011399787910922587,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011407852847541564,0.9974226804123711,0.007841869113545414,0.0135248218091929
F,0.011415929203539822,0.9974226804123711,0.007841869113545414,0.0135248218091929
