cls,fpr,tpr,auc
N,0.2923416789396171,0.8116968623711575,0.879125540329139
N,0.2927098674521355,0.8118784906688462,0.879125540329139
N,0.2928939617083947,0.8119693048176906,0.879125540329139
N,0.2934462444771723,0.8121055260409572,0.879125540329139
N,0.29363033873343153,0.8126277073968124,0.879125540329139
N,0.29399852724594994,0.8130136675294011,0.879125540329139
N,0.29418262150220914,0.8131952958270898,0.879125540329139
N,0.29455081001472755,0.8132861099759342,0.879125540329139
N,0.29473490427098675,0.8136266630341007,0.879125540329139
N,0.29528718703976436,0.8136947736457341,0.879125540329139
N,0.29547128129602357,0.8138991054806339,0.879125540329139
N,0.295839469808542,0.8141034373155338,0.879125540329139
N,0.2960235640648012,0.8147164328202334,0.879125540329139
N,0.2963917525773196,0.8149207646551333,0.879125540329139
N,0.2965758468335788,0.8152840212505108,0.879125540329139
N,0.2969440353460972,0.8158970167552104,0.879125540329139
N,0.2971281296023564,0.8162148662761658,0.879125540329139
N,0.2978645066273932,0.8163056804250102,0.879125540329139
N,0.2980486008836524,0.81651001225991,0.879125540329139
N,0.29841678939617083,0.817191118376243,0.879125540329139
N,0.29860088365243004,0.8175543749716205,0.879125540329139
N,0.29896907216494845,0.817894928029787,0.879125540329139
N,0.29915316642120765,0.8183262952367979,0.879125540329139
N,0.29952135493372606,0.8184625164600645,0.879125540329139
N,0.29970544918998526,0.8186441447577533,0.879125540329139
N,0.30007363770250367,0.8186668482949644,0.879125540329139
N,0.3002577319587629,0.818825773055442,0.879125540329139
N,0.3006259204712813,0.8190982155019753,0.879125540329139
N,0.3008100147275405,0.819529582708986,0.879125540329139
N,0.3011782032400589,0.8198247286927304,0.879125540329139
N,0.3013622974963181,0.8200971711392635,0.879125540329139
N,0.3019145802650957,0.8201198746764746,0.879125540329139
N,0.3022827687776141,0.8202787994369523,0.879125540329139
N,0.3026509572901325,0.8203696135857966,0.879125540329139
N,0.30283505154639173,0.8205739454206965,0.879125540329139
N,0.30320324005891014,0.8206647595695409,0.879125540329139
N,0.30338733431516934,0.8212777550742406,0.879125540329139
N,0.30375552282768775,0.8215274939835626,0.879125540329139
N,0.30393961708394696,0.8220042682649957,0.879125540329139
N,0.30430780559646536,0.8220496753394179,0.879125540329139
N,0.30449189985272457,0.822549153158062,0.879125540329139
N,0.30486008836524303,0.8226399673069064,0.879125540329139
N,0.30504418262150224,0.823003223902284,0.879125540329139
N,0.30541237113402064,0.8231621486627616,0.879125540329139
N,0.30578055964653905,0.8235254052581392,0.879125540329139
N,0.30633284241531666,0.8236162194069836,0.879125540329139
N,0.30651693667157587,0.8240929936884167,0.879125540329139
N,0.3070692194403535,0.8242292149116832,0.879125540329139
N,0.3076215022091311,0.8243654361349498,0.879125540329139
N,0.3081737849779087,0.8244562502837942,0.879125540329139
N,0.3083578792341679,0.8247740998047496,0.879125540329139
N,0.3087260677466863,0.8250692457884938,0.879125540329139
N,0.3089101620029455,0.8253643917722381,0.879125540329139
N,0.30946244477172313,0.8254552059210825,0.879125540329139
N,0.30964653902798234,0.82602279435136,0.879125540329139
N,0.31001472754050075,0.8262271261862598,0.879125540329139
N,0.31019882179675995,0.8265676792444263,0.879125540329139
N,0.31056701030927836,0.8266584933932707,0.879125540329139
N,0.31075110456553756,0.8271806747491259,0.879125540329139
N,0.31111929307805597,0.827203378286337,0.879125540329139
N,0.3114874815905744,0.8274077101212369,0.879125540329139
N,0.3118556701030928,0.8275666348817146,0.879125540329139
N,0.312039764359352,0.8280661127003587,0.879125540329139
N,0.3124079528718704,0.8281569268492031,0.879125540329139
N,0.3127761413843888,0.8282477409980475,0.879125540329139
N,0.3133284241531664,0.828383962221314,0.879125540329139
N,0.3135125184094256,0.828610997593425,0.879125540329139
N,0.31388070692194403,0.8286337011306362,0.879125540329139
N,0.31406480117820323,0.8288153294283249,0.879125540329139
N,0.31461708394698085,0.8288607365027472,0.879125540329139
N,0.31480117820324005,0.8290196612632248,0.879125540329139
N,0.31516936671575846,0.8290423648004359,0.879125540329139
N,0.31535346097201766,0.8295645461562912,0.879125540329139
N,0.31572164948453607,0.8296099532307133,0.879125540329139
N,0.3159057437407953,0.8299278027516687,0.879125540329139
N,0.3162739322533137,0.8300413204377242,0.879125540329139
N,0.3164580265095729,0.8302910593470463,0.879125540329139
N,0.3168262150220913,0.8304272805703129,0.879125540329139
N,0.3170103092783505,0.8307224265540571,0.879125540329139
N,0.3173784977908689,0.8308586477773237,0.879125540329139
N,0.3177466863033873,0.8313808291331789,0.879125540329139
N,0.3181148748159057,0.8314943468192344,0.879125540329139
N,0.31829896907216493,0.8321527493983563,0.879125540329139
N,0.31866715758468334,0.8324251918448894,0.879125540329139
N,0.31885125184094254,0.8327203378286337,0.879125540329139
N,0.31921944035346095,0.8328792625891114,0.879125540329139
N,0.31940353460972015,0.8335149616310221,0.879125540329139
N,0.31995581737849776,0.8336057757798665,0.879125540329139
N,0.32013991163475697,0.8336738863914998,0.879125540329139
N,0.32069219440353464,0.833719293465922,0.879125540329139
N,0.32087628865979384,0.8338555146891886,0.879125540329139
N,0.32142857142857145,0.8338782182263996,0.879125540329139
N,0.32179675994108986,0.8340144394496662,0.879125540329139
N,0.32216494845360827,0.8342641783589884,0.879125540329139
N,0.3223490427098675,0.8346047314171547,0.879125540329139
N,0.3227172312223859,0.8351496163102211,0.879125540329139
N,0.3229013254786451,0.8353766516823321,0.879125540329139
N,0.3234536082474227,0.8356036870544431,0.879125540329139
N,0.3238217967599411,0.836284793170776,0.879125540329139
N,0.3241899852724595,0.8363756073196204,0.879125540329139
N,0.3245581737849779,0.836738863914998,0.879125540329139
N,0.32492636229749633,0.8368296780638423,0.879125540329139
N,0.32511045655375553,0.83719293465922,0.879125540329139
N,0.32547864506627394,0.8372383417336421,0.879125540329139
N,0.32566273932253315,0.8376015983290197,0.879125540329139
N,0.32621502209131076,0.8377151160150752,0.879125540329139
N,0.32658321060382917,0.8383508150569858,0.879125540329139
N,0.3269513991163476,0.838373518594197,0.879125540329139
N,0.3271354933726068,0.8393270671570631,0.879125540329139
N,0.3275036818851252,0.8393951777686963,0.879125540329139
N,0.3276877761413844,0.8400535803478182,0.879125540329139
N,0.328240058910162,0.8401670980338737,0.879125540329139
N,0.3284241531664212,0.8402352086455069,0.879125540329139
N,0.3286082474226804,0.8412795713572174,0.879125540329139
N,0.3289764359351988,0.8415066067293284,0.879125540329139
N,0.329160530191458,0.8419833810107614,0.879125540329139
N,0.32952871870397643,0.842119602234028,0.879125540329139
N,0.32989690721649484,0.8423693411433502,0.879125540329139
N,0.33026509572901325,0.8425509694410389,0.879125540329139
N,0.33044918998527245,0.8427780048131499,0.879125540329139
N,0.33081737849779086,0.8429596331108387,0.879125540329139
N,0.33100147275405006,0.8433455932434273,0.879125540329139
N,0.33136966126656847,0.8434818144666939,0.879125540329139
N,0.3315537555228277,0.8437088498388049,0.879125540329139
N,0.3319219440353461,0.843731553376016,0.879125540329139
N,0.3321060382916053,0.8438904781364936,0.879125540329139
N,0.3324742268041237,0.8440039958225491,0.879125540329139
N,0.3326583210603829,0.8444807701039821,0.879125540329139
N,0.3332106038291605,0.8446169913272488,0.879125540329139
N,0.3333946980854197,0.8454343186668483,0.879125540329139
N,0.3337628865979381,0.845842982336648,0.879125540329139
N,0.33394698085419733,0.8459110929482814,0.879125540329139
N,0.33431516936671574,0.846070017708759,0.879125540329139
N,0.33449926362297494,0.8461381283203924,0.879125540329139
N,0.33486745213549335,0.8462062389320256,0.879125540329139
N,0.33505154639175255,0.8468192344367252,0.879125540329139
N,0.33541973490427096,0.8469100485855696,0.879125540329139
N,0.33560382916053016,0.8472051945693139,0.879125540329139
N,0.33597201767304863,0.8480225219089134,0.879125540329139
N,0.33615611192930783,0.84815874313218,0.879125540329139
N,0.33652430044182624,0.8484992961903465,0.879125540329139
N,0.33689248895434465,0.849089588157835,0.879125540329139
N,0.33726067746686306,0.8491122916950461,0.879125540329139
N,0.33781296023564067,0.8496344730509013,0.879125540329139
N,0.3381811487481591,0.849770694274168,0.879125540329139
N,0.3383652430044183,0.8499296190346456,0.879125540329139
N,0.3387334315169367,0.8499523225718567,0.879125540329139
N,0.3389175257731959,0.8502701720928121,0.879125540329139
N,0.3398379970544919,0.8506334286881896,0.879125540329139
N,0.3402061855670103,0.8510420923579893,0.879125540329139
N,0.34057437407952873,0.8513145348045226,0.879125540329139
N,0.34075846833578793,0.8514280524905781,0.879125540329139
N,0.34112665684830634,0.8514507560277891,0.879125540329139
N,0.34149484536082475,0.8516777913999001,0.879125540329139
N,0.34186303387334316,0.8517231984743223,0.879125540329139
N,0.34204712812960236,0.8520637515324888,0.879125540329139
N,0.34241531664212077,0.8521318621441221,0.879125540329139
N,0.3427835051546392,0.8523361939790219,0.879125540329139
N,0.3433357879234168,0.8523588975162331,0.879125540329139
N,0.343519882179676,0.8527448576488217,0.879125540329139
N,0.3438880706921944,0.8527675611860328,0.879125540329139
N,0.3440721649484536,0.8528810788720883,0.879125540329139
N,0.344440353460972,0.8531535213186214,0.879125540329139
N,0.3446244477172312,0.8533578531535213,0.879125540329139
N,0.3449926362297496,0.8534486673023657,0.879125540329139
N,0.34517673048600883,0.8538800345093766,0.879125540329139
N,0.34554491899852724,0.8539027380465877,0.879125540329139
N,0.34572901325478644,0.8541978840303319,0.879125540329139
N,0.34591310751104565,0.8544930300140762,0.879125540329139
N,0.34609720176730485,0.8548335830722427,0.879125540329139
N,0.34646539027982326,0.8549471007582982,0.879125540329139
N,0.34664948453608246,0.8553557644280979,0.879125540329139
N,0.34701767304860087,0.8555146891885755,0.879125540329139
N,0.3472017673048601,0.8560141670072198,0.879125540329139
N,0.3475699558173785,0.8560368705444308,0.879125540329139
N,0.3477540500736377,0.8566044589747083,0.879125540329139
N,0.3481222385861561,0.8566952731235526,0.879125540329139
N,0.3483063328424153,0.8568314943468193,0.879125540329139
N,0.3486745213549337,0.857013122644508,0.879125540329139
N,0.3488586156111929,0.8571493438677746,0.879125540329139
N,0.34959499263622973,0.8571947509421968,0.879125540329139
N,0.34977908689248893,0.8575580075375744,0.879125540329139
N,0.35033136966126655,0.8576488216864188,0.879125540329139
N,0.35051546391752575,0.8581482995050629,0.879125540329139
N,0.35088365243004416,0.8586704808609181,0.879125540329139
N,0.35106774668630336,0.8587612950097625,0.879125540329139
N,0.35143593519882177,0.8590337374562957,0.879125540329139
N,0.35162002945508103,0.8593061799028289,0.879125540329139
N,0.35198821796759944,0.8596467329609954,0.879125540329139
N,0.35217231222385864,0.8600553966307951,0.879125540329139
N,0.35254050073637705,0.8601462107796395,0.879125540329139
N,0.35272459499263625,0.8603505426145394,0.879125540329139
N,0.35309278350515466,0.8603959496889615,0.879125540329139
N,0.35327687776141387,0.861667347772783,0.879125540329139
N,0.3536450662739323,0.8616900513099941,0.879125540329139
N,0.3538291605301915,0.8620533079053716,0.879125540329139
N,0.3541973490427099,0.8621441220542161,0.879125540329139
N,0.3543814432989691,0.8622122326658493,0.879125540329139
N,0.3547496318114875,0.8627117104844935,0.879125540329139
N,0.3549337260677467,0.8629841529310267,0.879125540329139
N,0.3554860088365243,0.8631430776915043,0.879125540329139
N,0.3556701030927835,0.8632338918403487,0.879125540329139
N,0.35622238586156113,0.8634609272124597,0.879125540329139
N,0.35640648011782033,0.8639604050311038,0.879125540329139
N,0.35677466863033874,0.863983108568315,0.879125540329139
N,0.35714285714285715,0.8640512191799482,0.879125540329139
N,0.35751104565537556,0.8641420333287926,0.879125540329139
N,0.35769513991163476,0.8645961040730146,0.879125540329139
N,0.3584315169366716,0.8649820642056032,0.879125540329139
N,0.3586156111929308,0.8654361349498252,0.879125540329139
N,0.3589837997054492,0.8655042455614584,0.879125540329139
N,0.3591678939617084,0.8657539844707806,0.879125540329139
N,0.3595360824742268,0.8659129092312582,0.879125540329139
N,0.359720176730486,0.8664804976615357,0.879125540329139
N,0.3600883652430044,0.8665259047359578,0.879125540329139
N,0.3602724594992636,0.8668664577941243,0.879125540329139
N,0.36064064801178203,0.8670026790173909,0.879125540329139
N,0.36082474226804123,0.8670707896290242,0.879125540329139
N,0.36137702503681884,0.8675248603732462,0.879125540329139
N,0.36156111929307805,0.867729192208146,0.879125540329139
N,0.36192930780559646,0.8677973028197793,0.879125540329139
N,0.36229749631811486,0.8680697452663125,0.879125540329139
N,0.3630338733431517,0.8683194841756345,0.879125540329139
N,0.3632179675994109,0.8687962584570676,0.879125540329139
N,0.3635861561119293,0.8690459973663897,0.879125540329139
N,0.3637702503681885,0.8695681787222449,0.879125540329139
N,0.3643225331369661,0.8696816964083004,0.879125540329139
N,0.3645066273932253,0.8699995459292558,0.879125540329139
N,0.36524300441826213,0.8701130636153113,0.879125540329139
N,0.36542709867452133,0.8703855060618444,0.879125540329139
N,0.36579528718703974,0.8704309131362666,0.879125540329139
N,0.36597938144329895,0.8706806520455888,0.879125540329139
N,0.36634756995581735,0.870975798029333,0.879125540329139
N,0.36653166421207656,0.8714071652363439,0.879125540329139
N,0.36708394698085417,0.8718612359805658,0.879125540329139
N,0.36726804123711343,0.8724515279480544,0.879125540329139
N,0.36800441826215025,0.8728601916178541,0.879125540329139
N,0.36818851251840945,0.8733823729737094,0.879125540329139
N,0.36855670103092786,0.8738591472551424,0.879125540329139
N,0.36910898379970547,0.8743586250737865,0.879125540329139
N,0.3696612665684831,0.8750624347273305,0.879125540329139
N,0.3698453608247423,0.8752440630250193,0.879125540329139
N,0.3702135493372607,0.8756754302320302,0.879125540329139
N,0.3703976435935199,0.8764246469599963,0.879125540329139
N,0.3707658321060383,0.8765381646460518,0.879125540329139
N,0.3711340206185567,0.8766062752576852,0.879125540329139
N,0.3715022091310751,0.876787903555374,0.879125540329139
N,0.3716863033873343,0.8771738636879626,0.879125540329139
N,0.37205449189985274,0.8772873813740181,0.879125540329139
N,0.37242268041237114,0.8781728193252508,0.879125540329139
N,0.37279086892488955,0.8785587794578396,0.879125540329139
N,0.37315905743740796,0.8788312219043727,0.879125540329139
N,0.3738954344624448,0.878899332516006,0.879125540329139
N,0.374079528718704,0.8790355537392726,0.879125540329139
N,0.3746318114874816,0.8792171820369613,0.879125540329139
N,0.3748159057437408,0.8792852926485947,0.879125540329139
N,0.3751840942562592,0.8793306997230168,0.879125540329139
N,0.3753681885125184,0.8797847704672388,0.879125540329139
N,0.3757363770250368,0.8798982881532943,0.879125540329139
N,0.375920471281296,0.8805566907324162,0.879125540329139
N,0.37647275405007363,0.881010761476638,0.879125540329139
N,0.37665684830633284,0.8813967216092267,0.879125540329139
N,0.37720913107511045,0.8815102392952822,0.879125540329139
N,0.37739322533136965,0.8818507923534487,0.879125540329139
N,0.37776141384388806,0.8820324206511374,0.879125540329139
N,0.37794550810014726,0.8822367524860373,0.879125540329139
N,0.3786818851251841,0.8822821595604595,0.879125540329139
N,0.3788659793814433,0.8823729737093039,0.879125540329139
N,0.3792341678939617,0.882849747990737,0.879125540329139
N,0.3794182621502209,0.8836443717931254,0.879125540329139
N,0.3797864506627393,0.8838260000908141,0.879125540329139
N,0.3801546391752577,0.8842119602234028,0.879125540329139
N,0.3805228276877761,0.8843935885210916,0.879125540329139
N,0.3807069219440353,0.8846660309676248,0.879125540329139
N,0.38107511045655373,0.8849157698769469,0.879125540329139
N,0.38125920471281294,0.884961176951369,0.879125540329139
N,0.38162739322533135,0.8849838804885801,0.879125540329139
N,0.38181148748159055,0.8852336193979022,0.879125540329139
N,0.38217967599410896,0.8854606547700131,0.879125540329139
N,0.38236377025036816,0.8855968759932797,0.879125540329139
N,0.38291605301914583,0.8857785042909685,0.879125540329139
N,0.38310014727540503,0.8866639422422014,0.879125540329139
N,0.38365243004418265,0.886800163465468,0.879125540329139
N,0.38383652430044185,0.8872996412841121,0.879125540329139
N,0.38420471281296026,0.8875493801934341,0.879125540329139
N,0.38438880706921946,0.8877083049539118,0.879125540329139
N,0.38475699558173787,0.887731008491123,0.879125540329139
N,0.3849410898379971,0.8880261544748672,0.879125540329139
N,0.3851251840942563,0.8880942650865005,0.879125540329139
N,0.3853092783505155,0.8883667075330336,0.879125540329139
N,0.3856774668630339,0.8884802252190891,0.879125540329139
N,0.3860456553755523,0.8887980747400445,0.879125540329139
N,0.3864138438880707,0.8888888888888888,0.879125540329139
N,0.3865979381443299,0.8895472914680107,0.879125540329139
N,0.3869661266568483,0.889615402079644,0.879125540329139
N,0.3871502209131075,0.8899332516005993,0.879125540329139
N,0.38751840942562593,0.8900467692866548,0.879125540329139
N,0.38770250368188514,0.8903873223448213,0.879125540329139
N,0.38825478645066275,0.8904781364936657,0.879125540329139
N,0.38843888070692195,0.8905462471052991,0.879125540329139
N,0.38899116347569956,0.8907051718657767,0.879125540329139
N,0.38917525773195877,0.8915679062797984,0.879125540329139
N,0.3895434462444772,0.8916133133542206,0.879125540329139
N,0.3897275405007364,0.8925441583798756,0.879125540329139
N,0.3900957290132548,0.8926349725287199,0.879125540329139
N,0.390279823269514,0.893361485719475,0.879125540329139
N,0.3906480117820324,0.8934522998683195,0.879125540329139
N,0.3908321060382916,0.8937474458520638,0.879125540329139
N,0.39120029455081,0.8939971847613858,0.879125540329139
N,0.3913843888070692,0.8940879989102302,0.879125540329139
N,0.39193667157584683,0.8942469236707079,0.879125540329139
N,0.39212076583210603,0.8948599191754075,0.879125540329139
N,0.39248895434462444,0.8949507333242519,0.879125540329139
N,0.39267304860088365,0.8954048040684739,0.879125540329139
N,0.39304123711340205,0.8955864323661626,0.879125540329139
N,0.39322533136966126,0.896131317259229,0.879125540329139
N,0.39359351988217967,0.8962675384824955,0.879125540329139
N,0.39377761413843887,0.8966989056895064,0.879125540329139
N,0.3941458026509573,0.8967670163011398,0.879125540329139
N,0.3943298969072165,0.8974254188802615,0.879125540329139
N,0.3946980854197349,0.8974708259546837,0.879125540329139
N,0.3948821796759941,0.8979703037733279,0.879125540329139
N,0.3954344624447717,0.898242746219861,0.879125540329139
N,0.3956185567010309,0.8986741134268719,0.879125540329139
N,0.3961708394698085,0.8987422240385052,0.879125540329139
N,0.39653902798232693,0.8988784452617717,0.879125540329139
N,0.39690721649484534,0.898923852336194,0.879125540329139
N,0.39709131075110454,0.8992417018571494,0.879125540329139
N,0.39745949926362295,0.8993098124687826,0.879125540329139
N,0.39764359351988215,0.8995595513781047,0.879125540329139
N,0.39819587628865977,0.9000363256595377,0.879125540329139
N,0.39856406480117823,0.9003541751804931,0.879125540329139
N,0.39893225331369664,0.9003995822549153,0.879125540329139
N,0.39911634756995584,0.9008990600735595,0.879125540329139
N,0.39948453608247425,0.9009671706851927,0.879125540329139
N,0.39966863033873345,0.9012169095945148,0.879125540329139
N,0.40003681885125186,0.901262316668937,0.879125540329139
N,0.40022091310751107,0.9023066793806475,0.879125540329139
N,0.4005891016200295,0.9023520864550697,0.879125540329139
N,0.4007731958762887,0.9024656041411252,0.879125540329139
N,0.4011413843888071,0.9028969713481361,0.879125540329139
N,0.4013254786450663,0.9032148208690914,0.879125540329139
N,0.4016936671575847,0.9034191527039913,0.879125540329139
N,0.4020618556701031,0.9044862189529128,0.879125540329139
N,0.4024300441826215,0.9049175861599237,0.879125540329139
N,0.4026141384388807,0.9052808427553013,0.879125540329139
N,0.4027982326951399,0.9054170639785679,0.879125540329139
N,0.40298232695139913,0.9057803205739454,0.879125540329139
N,0.40335051546391754,0.9060300594832675,0.879125540329139
N,0.40353460972017674,0.9066657585251783,0.879125540329139
N,0.40390279823269515,0.9067111655996004,0.879125540329139
N,0.40408689248895435,0.9073922717159334,0.879125540329139
N,0.40445508100147276,0.9075966035508333,0.879125540329139
N,0.40463917525773196,0.9080960813694774,0.879125540329139
N,0.4051914580265096,0.9081414884438995,0.879125540329139
N,0.4053755522827688,0.9087317804113881,0.879125540329139
N,0.4057437407952872,0.9088452980974436,0.879125540329139
N,0.4059278350515464,0.9092539617672434,0.879125540329139
N,0.4062960235640648,0.909412886527721,0.879125540329139
N,0.406480117820324,0.9095037006765654,0.879125540329139
N,0.4068483063328424,0.9096626254370431,0.879125540329139
N,0.4070324005891016,0.9098896608091541,0.879125540329139
N,0.40758468335787923,0.910093992644054,0.879125540329139
N,0.40776877761413843,0.9102756209417427,0.879125540329139
N,0.40813696612665684,0.9103210280161649,0.879125540329139
N,0.40832106038291605,0.9105253598510648,0.879125540329139
N,0.40868924889543445,0.9111610588929755,0.879125540329139
N,0.40887334315169366,0.9116151296371975,0.879125540329139
N,0.40924153166421207,0.9117059437860419,0.879125540329139
N,0.40942562592047127,0.9119329791581529,0.879125540329139
N,0.4097938144329897,0.911978386232575,0.879125540329139
N,0.4099779086892489,0.9121600145302639,0.879125540329139
N,0.4103460972017673,0.912205421604686,0.879125540329139
N,0.4105301914580265,0.9124551605140081,0.879125540329139
N,0.4108983799705449,0.9124778640512192,0.879125540329139
N,0.4110824742268041,0.9130000454070745,0.879125540329139
N,0.4114506627393225,0.9131135630931299,0.879125540329139
N,0.4116347569955817,0.9134541161512963,0.879125540329139
N,0.4120029455081001,0.9134768196885075,0.879125540329139
N,0.41218703976435933,0.9135676338373518,0.879125540329139
N,0.41273932253313694,0.9136811515234073,0.879125540329139
N,0.41292341678939615,0.9144076647141625,0.879125540329139
N,0.41347569955817376,0.9144303682513736,0.879125540329139
N,0.41365979381443296,0.915679062797984,0.879125540329139
N,0.41402798232695137,0.9157698769468283,0.879125540329139
N,0.41421207658321063,0.9164509830631612,0.879125540329139
N,0.41494845360824745,0.9166553148980611,0.879125540329139
N,0.41513254786450665,0.9172910139399718,0.879125540329139
N,0.41550073637702506,0.9173591245516052,0.879125540329139
N,0.41568483063328426,0.9178131952958271,0.879125540329139
N,0.4162371134020619,0.9179267129818826,0.879125540329139
N,0.4164212076583211,0.9182445625028379,0.879125540329139
N,0.4167893961708395,0.9189483721563819,0.879125540329139
N,0.4171575846833579,0.9202651773146256,0.879125540329139
N,0.4175257731958763,0.9202878808518368,0.879125540329139
N,0.4177098674521355,0.9205603232983699,0.879125540329139
N,0.4180780559646539,0.9206738409844254,0.879125540329139
N,0.4182621502209131,0.9212641329519139,0.879125540329139
N,0.41863033873343153,0.921286836489125,0.879125540329139
N,0.41881443298969073,0.9215592789356581,0.879125540329139
N,0.41918262150220914,0.9221041638287245,0.879125540329139
N,0.41936671575846834,0.9225355310357354,0.879125540329139
N,0.42010309278350516,0.9225809381101575,0.879125540329139
N,0.42028718703976436,0.9228079734822685,0.879125540329139
N,0.4206553755522828,0.9228987876311129,0.879125540329139
N,0.420839469808542,0.9232620442264905,0.879125540329139
N,0.4212076583210604,0.923375561912546,0.879125540329139
N,0.4213917525773196,0.923625300821868,0.879125540329139
N,0.421759941089838,0.9237388185079235,0.879125540329139
N,0.4219440353460972,0.9240112609544567,0.879125540329139
N,0.4223122238586156,0.924306406938201,0.879125540329139
N,0.4224963181148748,0.924533442310312,0.879125540329139
N,0.4228645066273932,0.9247150706080007,0.879125540329139
N,0.4230486008836524,0.9248966989056895,0.879125540329139
N,0.42341678939617083,0.9251464378150116,0.879125540329139
N,0.42360088365243004,0.925691322708078,0.879125540329139
N,0.42396907216494845,0.9258275439313445,0.879125540329139
N,0.42415316642120765,0.9260091722290332,0.879125540329139
N,0.42452135493372606,0.9261453934522998,0.879125540329139
N,0.42470544918998526,0.9264178358988331,0.879125540329139
N,0.42507363770250367,0.9265313535848885,0.879125540329139
N,0.4252577319587629,0.9268492031058438,0.879125540329139
N,0.4256259204712813,0.9278481587431322,0.879125540329139
N,0.4258100147275405,0.9279616764291877,0.879125540329139
N,0.4261782032400589,0.9281433047268765,0.879125540329139
N,0.4263622974963181,0.928506561322254,0.879125540329139
N,0.4267304860088365,0.928733596694365,0.879125540329139
N,0.4269145802650957,0.9289379285292648,0.879125540329139
N,0.4272827687776141,0.9299595877037643,0.879125540329139
N,0.4274668630338733,0.9314580211596967,0.879125540329139
N,0.42783505154639173,0.9317985742178632,0.879125540329139
N,0.42801914580265094,0.9329110475412069,0.879125540329139
N,0.42838733431516934,0.9331153793761068,0.879125540329139
N,0.42875552282768775,0.9334332288970622,0.879125540329139
N,0.42912371134020616,0.9338872996412841,0.879125540329139
N,0.42930780559646536,0.9341143350133951,0.879125540329139
N,0.42967599410898377,0.9341824456250284,0.879125540329139
N,0.42986008836524303,0.9348635517413613,0.879125540329139
N,0.43022827687776144,0.9352041047995278,0.879125540329139
N,0.43059646539027985,0.9354084366344276,0.879125540329139
N,0.43133284241531666,0.9375652726694819,0.879125540329139
N,0.43151693667157587,0.9381328610997594,0.879125540329139
N,0.4318851251840943,0.9382009717113926,0.879125540329139
N,0.4320692194403535,0.9383144893974481,0.879125540329139
N,0.4326215022091311,0.9384507106207147,0.879125540329139
N,0.4328055964653903,0.9386550424556146,0.879125540329139
N,0.4331737849779087,0.9386777459928257,0.879125540329139
N,0.4333578792341679,0.9389955955137811,0.879125540329139
N,0.4337260677466863,0.9391545202742587,0.879125540329139
N,0.4339101620029455,0.9395177768696363,0.879125540329139
N,0.43427835051546393,0.9395631839440585,0.879125540329139
N,0.43446244477172313,0.9397448122417472,0.879125540329139
N,0.43501472754050075,0.9401080688371248,0.879125540329139
N,0.43538291605301915,0.9402215865231803,0.879125540329139
N,0.43575110456553756,0.9404259183580802,0.879125540329139
N,0.43593519882179677,0.9406756572674022,0.879125540329139
N,0.4363033873343152,0.9409480997139354,0.879125540329139
N,0.4366715758468336,0.9414702810697907,0.879125540329139
N,0.437039764359352,0.9415156881442128,0.879125540329139
N,0.4374079528718704,0.9421286836489124,0.879125540329139
N,0.4377761413843888,0.9421967942605458,0.879125540329139
N,0.437960235640648,0.9423557190210234,0.879125540329139
N,0.4383284241531664,0.9424919402442901,0.879125540329139
N,0.4385125184094256,0.9425827543931344,0.879125540329139
N,0.43888070692194403,0.9426735685419788,0.879125540329139
N,0.43906480117820323,0.9430595286745675,0.879125540329139
N,0.43943298969072164,0.943422785269945,0.879125540329139
N,0.43961708394698085,0.9438087454025337,0.879125540329139
N,0.43998527245949925,0.9439222630885892,0.879125540329139
N,0.44016936671575846,0.9452163647096218,0.879125540329139
N,0.44053755522827687,0.9454888071561549,0.879125540329139
N,0.4409057437407953,0.9456023248422104,0.879125540329139
N,0.4412739322533137,0.9456250283794215,0.879125540329139
N,0.4416421207658321,0.9458520637515325,0.879125540329139
N,0.4420103092783505,0.94621532034691,0.879125540329139
N,0.4421944035346097,0.9467147981655541,0.879125540329139
N,0.4425625920471281,0.9467829087771875,0.879125540329139
N,0.4427466863033873,0.946896426463243,0.879125540329139
N,0.44348306332842413,0.9473050901330428,0.879125540329139
N,0.44366715758468334,0.9475321255051538,0.879125540329139
N,0.44403534609720174,0.9476229396539981,0.879125540329139
N,0.44421944035346095,0.9478953821005313,0.879125540329139
N,0.44495581737849776,0.9479407891749535,0.879125540329139
N,0.44569219440353464,0.9482813422331199,0.879125540329139
N,0.44624447717231225,0.9485537846796531,0.879125540329139
N,0.44642857142857145,0.949007855423875,0.879125540329139
N,0.44679675994108986,0.9490305589610861,0.879125540329139
N,0.44698085419734906,0.9491667801843527,0.879125540329139
N,0.4473490427098675,0.9492802978704082,0.879125540329139
N,0.4475331369661267,0.9493938155564637,0.879125540329139
N,0.4479013254786451,0.9494392226308859,0.879125540329139
N,0.4480854197349043,0.9500295145983745,0.879125540329139
N,0.4486377025036819,0.9504154747309631,0.879125540329139
N,0.4488217967599411,0.9509149525496072,0.879125540329139
N,0.4491899852724595,0.9510511737728738,0.879125540329139
N,0.4493740795287187,0.9513690232938292,0.879125540329139
N,0.4497422680412371,0.9514144303682514,0.879125540329139
N,0.44992636229749633,0.951777686963629,0.879125540329139
N,0.45029455081001474,0.9522090541706398,0.879125540329139
N,0.45047864506627394,0.9525042001543841,0.879125540329139
N,0.45084683357879235,0.9525496072288062,0.879125540329139
N,0.45103092783505155,0.9531398991962948,0.879125540329139
